MuiStack-root href,MuiBox-root src,MuiTypography-root,MuiTypography-root 2,MuiTypography-root 3,MuiTypography-root 4,notranslate,MuiButtonBase-root 3
https://portalb2b.neosolar.com.br/novo-pedido/produto/26360,https://portal.zydon.com.br/api/files/c20c0bdb-e332-4394-879f-9d7427a99eb6/content?ingress=portalb2b.neosolar.com.br,Kit Solar p/ Bomba (CA) até 7.5CV 380V - Apollo GS500 7.5G - 18.27kWp,Motor Trifásico | Híbrido| Entrada: 20.5A | Saída: 17A | Potência: 7.5kW | Tensão: 220/380Vac,Motor Trifásico | Híbrido| Entrada: 20.5A | Saída: 17A | Potência: 7.5kW | Tensão: 220/380Vac,"R$ 20.152,26",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/20043,https://portal.zydon.com.br/api/files/d926de50-d753-453d-95c8-19ef3baba058/content?ingress=portalb2b.neosolar.com.br,Bomba Solar Superfície 12V Shurflo 2088 - até 35m ou 4.750 L/dia,---,,"R$ 1.000,09",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/21757,https://portal.zydon.com.br/api/files/ab60c860-b511-4bf3-a282-03cfda4cc71b/content?ingress=portalb2b.neosolar.com.br,Kit Bomba Solar Anauger R100 STD - até 40m ou 4.600 L/dia,Potência do Kit: 120Wp | Vazão máxima: 4.600 L/dia | Altura Manométrica máxima: 40m | Composição: 2 Painéis Solares de 60Wp + 1 Bomba Solar submersa.,Potência do Kit: 120Wp | Vazão máxima: 4.600 L/dia | Altura Manométrica máxima: 40m | Composição: 2 Painéis Solares de 60Wp + 1 Bomba Solar submersa.,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24715,https://portal.zydon.com.br/api/files/5ea4a37d-0760-4da0-9553-7dfa2c64efa7/content?ingress=portalb2b.neosolar.com.br,Kit Solar p/ Bomba (CA) até 10CV 380V - Apollo GS500 11G - 23.49kWp,Motor Trifásico | Híbrido | Entrada: 26A | Saída: 25A | Potência: 11kW | Tensão: 220/380Vcc,Motor Trifásico | Híbrido | Entrada: 26A | Saída: 25A | Potência: 11kW | Tensão: 220/380Vcc,"R$ 28.864,19",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24714,https://portal.zydon.com.br/api/files/e1e996fb-c9d5-4ff4-8b82-264c320f9ac3/content?ingress=portalb2b.neosolar.com.br,Kit Solar p/ Bomba (CA) até 7.5CV 380V - Apollo GS500 7.5G - 18.27kWp,Motor Trifásico | Híbrido| Entrada: 20.5A | Saída: 17A | Potência: 7.5kW | Tensão: 220/380Vac,Motor Trifásico | Híbrido| Entrada: 20.5A | Saída: 17A | Potência: 7.5kW | Tensão: 220/380Vac,"R$ 22.301,46",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24713,https://portal.zydon.com.br/api/files/eaf99130-ac79-4c3a-a0c4-c8a143d6d11b/content?ingress=portalb2b.neosolar.com.br,"Kit Solar p/ Bomba (CA) até 3CV 240V - Apollo GS500 2.2G-2SB - 5,22kWp",-Motor Trifásico | Híbrido | Entrada: 23A | Saída: 10A | Potência: 2.2kW | Tensão: 220Vac,-Motor Trifásico | Híbrido | Entrada: 23A | Saída: 10A | Potência: 2.2kW | Tensão: 220Vac,"R$ 7.599,62",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/21751,https://portal.zydon.com.br/api/files/b9605151-bb09-4947-9a4f-90e8ff88644a/content?ingress=portalb2b.neosolar.com.br,Kit Bomba Solar Anauger P100 MAXX - até 40m ou 8.600 L/dia,Potência do Kit: 200Wp | Vazão máxima: 8.600 L/dia | Altura Manométrica máxima: 40m | Composição: 2 Painéis Solares de 100Wp + 1 Bomba Solar submersa.,Potência do Kit: 200Wp | Vazão máxima: 8.600 L/dia | Altura Manométrica máxima: 40m | Composição: 2 Painéis Solares de 100Wp + 1 Bomba Solar submersa.,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/21741,https://portal.zydon.com.br/api/files/fc73ba4c-0a8c-4a57-a468-4f7106ed1530/content?ingress=portalb2b.neosolar.com.br,Kit Bomba Solar 12V Shurflo 2088 MAXX - até 35m ou 4.750 L/dia,Potência do Kit: 200Wp | Vazão máxima: 4.750 L/dia | Altura Manométrica máxima: 35m | Composição: 2 Painéis Solares de 100Wp + 1 Bomba Solar de superfície.,Potência do Kit: 200Wp | Vazão máxima: 4.750 L/dia | Altura Manométrica máxima: 35m | Composição: 2 Painéis Solares de 100Wp + 1 Bomba Solar de superfície.,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/21743,https://portal.zydon.com.br/api/files/61c45504-b478-43fa-9391-54c2481a3cc9/content?ingress=portalb2b.neosolar.com.br,Kit Bomba Solar 24V Shurflo 9325 - até 70m ou 2.520 L/dia,Potência do Kit: 200Wp | Vazão máxima: 2.520 L/dia | Altura Manométrica máxima: 70m | Composição: 2 Painéis Solares de 100Wp + 1 Bomba Solar Submersa,Potência do Kit: 200Wp | Vazão máxima: 2.520 L/dia | Altura Manométrica máxima: 70m | Composição: 2 Painéis Solares de 100Wp + 1 Bomba Solar Submersa,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/21756,https://portal.zydon.com.br/api/files/568a94ba-44d0-4501-8571-d8a624ea49eb/content?ingress=portalb2b.neosolar.com.br,Kit Bomba Solar Anauger R100 MAXX - até 40m ou 8.600 L/dia,Potência do Kit: 200Wp | Vazão máxima: 8.600 L/dia | Altura Manométrica máxima: 40m | Composição: 2 Painéis Solares de 100Wp + 1 Bomba Solar submersa.,Potência do Kit: 200Wp | Vazão máxima: 8.600 L/dia | Altura Manométrica máxima: 40m | Composição: 2 Painéis Solares de 100Wp + 1 Bomba Solar submersa.,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/21755,https://portal.zydon.com.br/api/files/ac1b53cb-4987-4b7c-968f-46a9e4d2f0c7/content?ingress=portalb2b.neosolar.com.br,Kit Bomba Solar Anauger P100 STD - até 40m ou 4.600 L/dia,Potência do Kit: 120Wp | Vazão máxima: 4.600 L/dia | Altura Manométrica máxima: 40m | Composição: 2 Painéis Solares de 60Wp + 1 Bomba Solar submersa.,Potência do Kit: 120Wp | Vazão máxima: 4.600 L/dia | Altura Manométrica máxima: 40m | Composição: 2 Painéis Solares de 60Wp + 1 Bomba Solar submersa.,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/21742,https://portal.zydon.com.br/api/files/a21caffb-f1c0-42ae-ae81-480cc44c54ae/content?ingress=portalb2b.neosolar.com.br,Kit Bomba Solar 12V Shurflo 2088 STD - até 14m ou 4.750 L/dia,Potência do Kit: 155Wp | Vazão máxima: 4.750 L/dia | Altura Manométrica máxima: 14m | Composição: 1 Painel Solar de 155Wp + 1 Bomba Solar de superfície.,Potência do Kit: 155Wp | Vazão máxima: 4.750 L/dia | Altura Manométrica máxima: 14m | Composição: 1 Painel Solar de 155Wp + 1 Bomba Solar de superfície.,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26526,https://portalb2b.neosolar.com.br/b2b-noimage-white.svg,,---,,"R$ 8.480,42",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26361,https://portalb2b.neosolar.com.br/b2b-noimage-white.svg,Kit Solar p/ Bomba (CA) até 10CV 380V - Apollo GS500 11G - 23.49kWp,Motor Trifásico | Híbrido| Entrada: 26A | Saída: 25A | Potência: 11kW | Tensão: 220/380Vcc,Motor Trifásico | Híbrido| Entrada: 26A | Saída: 25A | Potência: 11kW | Tensão: 220/380Vcc,"R$ 26.237,72",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26525,https://portalb2b.neosolar.com.br/b2b-noimage-white.svg,,---,,"R$ 7.280,60",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26359,https://portal.zydon.com.br/api/files/81e6092a-b1d7-4a42-8486-ba68758fc7d6/content?ingress=portalb2b.neosolar.com.br,"Kit Solar p/ Bomba (CA) até 3CV 240V - Apollo GS500 2.2G-2SB - 5,22kWp",Motor Trifásico | Híbrido | Entrada: 23A | Saída: 10A | Potência: 2.2kW | Tensão: 220Vac,Motor Trifásico | Híbrido | Entrada: 23A | Saída: 10A | Potência: 2.2kW | Tensão: 220Vac,"R$ 7.117,23",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24593,https://portal.zydon.com.br/api/files/0671dd0f-4a06-47d8-965c-29f1b84ec353/content?ingress=portalb2b.neosolar.com.br,Kit Bomba Solar Centrífuga ZTROON - 3ZTPC5-45-48-500W - até 45m ou 30.000 L/dia,Potência do Kit: 870Wp | Vazão máxima: 30.000 L/dia | Altura Manométrica máxima: 45m | Composição: 2 Painéis Solares de 435Wp + 1 Bomba Solar submersa Centrífuga.,Potência do Kit: 870Wp | Vazão máxima: 30.000 L/dia | Altura Manométrica máxima: 45m | Composição: 2 Painéis Solares de 435Wp + 1 Bomba Solar submersa Centrífuga.,"R$ 2.321,28",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/23762,https://portal.zydon.com.br/api/files/b7be913e-d2a5-4cd5-9c88-f37c2e7fa9ff/content?ingress=portalb2b.neosolar.com.br,Kit Bomba Solar Superfície ZTROON - ZTQB2-25-24-210W - até 25m ou 12m³/dia,Potência do Kit: 340Wp | Vazão máxima: 12.000 L/dia | Altura Manométrica máxima: 25m | Composição: 1 Painéis Solares de 340Wp + 1 Bomba Solar Superfície.,Potência do Kit: 340Wp | Vazão máxima: 12.000 L/dia | Altura Manométrica máxima: 25m | Composição: 1 Painéis Solares de 340Wp + 1 Bomba Solar Superfície.,"R$ 1.437,98",,Indisponível
