MuiStack-root href,MuiTypography-root,MuiTypography-root 2,MuiTypography-root 3,MuiTypography-root 4,MuiButtonBase-root 3
https://portalb2b.neosolar.com.br/novo-pedido/produto/21075,"Kit Gerador Energia Solar 1,72 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA Com Estrutura","Compre múltiplos p/ maiores potências |  Energia: até 207 kWh/mês | Potência: 1,72 kWp | Paineis: 3x 575Wp | Microinversor: Deye de 2000W | Estrutura: Laje
 Selecionável | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 207 kWh/mês | Potência: 1,72 kWp | Paineis: 3x 575Wp | Microinversor: Deye de 2000W | Estrutura: Laje
 Selecionável | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/21055,"Kit Gerador Energia Solar 1,19 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen Com Estrutura","Compre múltiplos p/ maiores potências |  Energia: até 142 kWh/mês | Potência: 1,19 kWp | Paineis: 2x 595Wp | Microinversor: Deye de 2000W | Estrutura: Laje
| Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 142 kWh/mês | Potência: 1,19 kWp | Paineis: 2x 595Wp | Microinversor: Deye de 2000W | Estrutura: Laje
| Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/21040,"Kit Gerador Energia Solar 2,38 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen (Laje)","Compre múltiplos p/ maiores potências |  Energia: até 285 kWh/mês | Potência: 2,38 kWp | Paineis: 4x 595Wp | Microinversor: Deye de 2000W | Estrutura: Para Laje | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 285 kWh/mês | Potência: 2,38 kWp | Paineis: 4x 595Wp | Microinversor: Deye de 2000W | Estrutura: Para Laje | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/21057,"Kit Gerador Energia Solar 1,15 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Madeira)","Compre múltiplos p/ maiores potências |  Energia: até 138 kWh/mês | Potência: 1,15 kWp | Paineis: 2x 575Wp | Microinversor: Deye de 2000W | Estrutura: Madeira | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 138 kWh/mês | Potência: 1,15 kWp | Paineis: 2x 575Wp | Microinversor: Deye de 2000W | Estrutura: Madeira | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/21046,"Kit Gerador Energia Solar 2,30 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Madeira)","Compre múltiplos p/ maiores potências |  Energia: até 276 kWh/mês | Potência: 2,30 kWp | Paineis: 4x 575Wp | Microinversor: Deye de 2000W | Estrutura: Fibro Madeira | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 276 kWh/mês | Potência: 2,30 kWp | Paineis: 4x 575Wp | Microinversor: Deye de 2000W | Estrutura: Fibro Madeira | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/21052,"Kit Gerador Energia Solar 1,19 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen Com Estrutura","Compre múltiplos p/ maiores potências |  Energia: até 142 kWh/mês | Potência: 1,19 kWp | Paineis: 2x 595Wp | Microinversor: Deye de 2000W | Estrutura: Cerâmica
| Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 142 kWh/mês | Potência: 1,19 kWp | Paineis: 2x 595Wp | Microinversor: Deye de 2000W | Estrutura: Cerâmica
| Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/23100,"Kit Gerador Energia Solar 2,34 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel OSDA | Para madeira","Compre múltiplos p/ maiores potências |  Energia: até 280 kWh/mês | Potência: 2,34 kWp | Paineis: 4x 585Wp | Microinversor: Deye de 2250W | Estrutura: Para madeira | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 280 kWh/mês | Potência: 2,34 kWp | Paineis: 4x 585Wp | Microinversor: Deye de 2250W | Estrutura: Para madeira | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/23104,"Kit Gerador Energia Solar 2,34 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel OSDA","Compre múltiplos p/ maiores potências |  Energia: até 280 kWh/mês | Potência: 2,34 kWp | Paineis: 4x 585Wp | Microinversor: Deye de 2250W | Estrutura: Sem estrutura | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 280 kWh/mês | Potência: 2,34 kWp | Paineis: 4x 585Wp | Microinversor: Deye de 2250W | Estrutura: Sem estrutura | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22934,"Kit Gerador Energia Solar 1,11 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel ReneSola | Estrutura metálica","Compre múltiplos p/ maiores potências |  Energia: até 133 kWh/mês | Potência: 1,11 kWp | Paineis: 2x 555Wp | Microinversor: Deye de 2250W | Estrutura: Estrutura metálica | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 133 kWh/mês | Potência: 1,11 kWp | Paineis: 2x 555Wp | Microinversor: Deye de 2250W | Estrutura: Estrutura metálica | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22950,"Kit Gerador Energia Solar 2,22 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel ReneSola- Solo","Compre múltiplos p/ maiores potências |  Energia: até 266 kWh/mês | Potência: 2,22 kWp | Paineis: 4x 555Wp | Microinversor: Deye de 2250W | Estrutura: Solo | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 266 kWh/mês | Potência: 2,22 kWp | Paineis: 4x 555Wp | Microinversor: Deye de 2250W | Estrutura: Solo | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/23097,"Kit Gerador Energia Solar 1,75 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel OSDA","Compre múltiplos p/ maiores potências |  Energia: até 210 kWh/mês | Potência: 1,75 kWp | Paineis: 3x 585Wp | Microinversor: Deye de 2250W | Estrutura: Sem Estrutura| Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 210 kWh/mês | Potência: 1,75 kWp | Paineis: 3x 585Wp | Microinversor: Deye de 2250W | Estrutura: Sem Estrutura| Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/23088,"Kit Gerador Energia Solar 1,17 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel OSDA - Laje","Energia: até 140 kWh/mês | Potência: 1,17 kWp | Paineis: 2x 585Wp | Microinversor: Deye de 2250W | Estrutura: Laje | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Energia: até 140 kWh/mês | Potência: 1,17 kWp | Paineis: 2x 585Wp | Microinversor: Deye de 2250W | Estrutura: Laje | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/23084,"Kit Gerador Energia Solar 1,17 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel OSDA - Cerâmica","Energia: até 140 kWh/mês | Potência: 1,17 kWp | Paineis: 2x 585Wp | Microinversor: Deye de 2250W | Estrutura: Cerâmica | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Energia: até 140 kWh/mês | Potência: 1,17 kWp | Paineis: 2x 585Wp | Microinversor: Deye de 2250W | Estrutura: Cerâmica | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/23082,"Kit Gerador Energia Solar 0,58 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel OSDA- Solo","Energia: até 70 kWh/mês | Potência: 0,58 kWp | Paineis: 1x 585Wp | Microinversor: Deye de 2250W | Estrutura: Solo | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Energia: até 70 kWh/mês | Potência: 0,58 kWp | Paineis: 1x 585Wp | Microinversor: Deye de 2250W | Estrutura: Solo | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22944,"Kit Gerador Energia Solar 1,66 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel ReneSola","Compre múltiplos p/ maiores potências |  Energia: até 200 kWh/mês | Potência: 1,66 kWp | Paineis: 3x 555Wp | Microinversor: Deye de 2250W | Estrutura: Sem Estrutura | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 200 kWh/mês | Potência: 1,66 kWp | Paineis: 3x 555Wp | Microinversor: Deye de 2250W | Estrutura: Sem Estrutura | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22948,"Kit Gerador Energia Solar 2,22 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel ReneSola- Metal","Compre múltiplos p/ maiores potências |  Energia: até 266 kWh/mês | Potência: 2,22 kWp | Paineis: 4x 555Wp | Microinversor: Deye de 2250W | Estrutura: Metal | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 266 kWh/mês | Potência: 2,22 kWp | Paineis: 4x 555Wp | Microinversor: Deye de 2250W | Estrutura: Metal | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22946,"Kit Gerador Energia Solar 2,22 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel ReneSola- Mini Trilho","Compre múltiplos p/ maiores potências |  Energia: até 266 kWh/mês | Potência: 2,22 kWp | Paineis: 4x 555Wp | Microinversor: Deye de 2250W | Estrutura: Mini Trilho | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 266 kWh/mês | Potência: 2,22 kWp | Paineis: 4x 555Wp | Microinversor: Deye de 2250W | Estrutura: Mini Trilho | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22869,"Kit Gerador Energia Solar 1,74 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel OSDA- Madeira","Compre múltiplos p/ maiores potências |  Energia: até 208 kWh/mês | Potência: 1,74 kWp | Paineis: 3x 580Wp | Microinversor: Deye de 2250W | Estrutura: Madeira| Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 208 kWh/mês | Potência: 1,74 kWp | Paineis: 3x 580Wp | Microinversor: Deye de 2250W | Estrutura: Madeira| Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22942,"Kit Gerador Energia Solar 1,66 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel ReneSola- Laje","Compre múltiplos p/ maiores potências |  Energia: até 200 kWh/mês | Potência: 1,66 kWp | Paineis: 3x 555Wp | Microinversor: Deye de 2250W | Estrutura: Laje | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 200 kWh/mês | Potência: 1,66 kWp | Paineis: 3x 555Wp | Microinversor: Deye de 2250W | Estrutura: Laje | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22943,"Kit Gerador Energia Solar 1,66 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel ReneSola- Solo","Compre múltiplos p/ maiores potências |  Energia: até 200 kWh/mês | Potência: 1,66 kWp | Paineis: 3x 555Wp | Microinversor: Deye de 2250W | Estrutura: Solo | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 200 kWh/mês | Potência: 1,66 kWp | Paineis: 3x 555Wp | Microinversor: Deye de 2250W | Estrutura: Solo | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22871,"Kit Gerador Energia Solar 2,32 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel OSDA- Cerâmica","Compre múltiplos p/ maiores potências |  Energia: até 278 kWh/mês | Potência: 2,32 kWp | Paineis: 4x 580Wp | Microinversor: Deye de 2250W | Estrutura: Cerâmica | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 278 kWh/mês | Potência: 2,32 kWp | Paineis: 4x 580Wp | Microinversor: Deye de 2250W | Estrutura: Cerâmica | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/23080,"Kit Gerador Energia Solar 0,58 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel OSDA - Metal","Energia: até 70 kWh/mês | Potência: 0,58 kWp | Paineis: 1x 585Wp | Microinversor: Deye de 2250W | Estrutura: Metal | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Energia: até 70 kWh/mês | Potência: 0,58 kWp | Paineis: 1x 585Wp | Microinversor: Deye de 2250W | Estrutura: Metal | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/23078,"Kit Gerador Energia Solar 0,58 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel OSDA - Mini Trilho","Energia: até 70 kWh/mês | Potência: 0,58 kWp | Paineis: 1x 585Wp | Microinversor: Deye de 2250W | Estrutura: Mini Trilho | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Energia: até 70 kWh/mês | Potência: 0,58 kWp | Paineis: 1x 585Wp | Microinversor: Deye de 2250W | Estrutura: Mini Trilho | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22991,"Kit Gerador Energia Solar 1,74 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel OSDA- Cerâmica","Compre múltiplos p/ maiores potências |  Energia: até 208 kWh/mês | Potência: 1,74 kWp | Paineis: 3x 580Wp | Microinversor: Deye de 2250W | Estrutura: Cerâmica | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 208 kWh/mês | Potência: 1,74 kWp | Paineis: 3x 580Wp | Microinversor: Deye de 2250W | Estrutura: Cerâmica | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22995,"Kit Gerador Energia Solar 1,74 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel OSDA- Laje","Compre múltiplos p/ maiores potências |  Energia: até 208 kWh/mês | Potência: 1,74 kWp | Paineis: 3x 580Wp | Microinversor: Deye de 2250W | Estrutura: Laje | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 208 kWh/mês | Potência: 1,74 kWp | Paineis: 3x 580Wp | Microinversor: Deye de 2250W | Estrutura: Laje | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22993,"Kit Gerador Energia Solar 1,74 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel OSDA- Madeira","Compre múltiplos p/ maiores potências |  Energia: até 208 kWh/mês | Potência: 1,74 kWp | Paineis: 3x 580Wp | Microinversor: Deye de 2250W | Estrutura: Madeira | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 208 kWh/mês | Potência: 1,74 kWp | Paineis: 3x 580Wp | Microinversor: Deye de 2250W | Estrutura: Madeira | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22489,"Kit Gerador Energia Solar 0,55 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel ReneSola (Sem Estrutura)","Energia: até 66 kWh/mês | Potência: 0,55 kWp | Paineis: 1x 555Wp | Microinversor: Deye de 2000W | Estrutura: Sem Estrutura | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Energia: até 66 kWh/mês | Potência: 0,55 kWp | Paineis: 1x 555Wp | Microinversor: Deye de 2000W | Estrutura: Sem Estrutura | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22493,"Kit Gerador Energia Solar 0,55 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel ReneSola (Madeira)","Energia: até 66 kWh/mês | Potência: 0,55 kWp | Paineis: 1x 555Wp | Microinversor: Deye de 2000W | Estrutura: Madeira | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Energia: até 66 kWh/mês | Potência: 0,55 kWp | Paineis: 1x 555Wp | Microinversor: Deye de 2000W | Estrutura: Madeira | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22997,"Kit Gerador Energia Solar 1,74 kWp - Microinversor Deye c/ Wifi SUN2250 - Painel OSDA","Compre múltiplos p/ maiores potências |  Energia: até 208 kWh/mês | Potência: 1,74 kWp | Paineis: 3x 580Wp | Microinversor: Deye de 2250W | Estrutura: Sem Estrutura | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 208 kWh/mês | Potência: 1,74 kWp | Paineis: 3x 580Wp | Microinversor: Deye de 2250W | Estrutura: Sem Estrutura | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22496,"Kit Gerador Energia Solar 1,11 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel ReneSola (Sem Estrutura)","Energia: até 133 kWh/mês | Potência: 1,11 kWp | Paineis: 2x 555Wp | Microinversor: Deye de 2000W | Estrutura: Sem Estrutura | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Energia: até 133 kWh/mês | Potência: 1,11 kWp | Paineis: 2x 555Wp | Microinversor: Deye de 2000W | Estrutura: Sem Estrutura | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22254,"Kit Gerador Energia Solar 2,32 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Sunova (Madeira)","Energia: até 278 kWh/mês | Potência: 2,32 kWp | Paineis: 4x 580Wp | Microinversor: Deye de 2000W | Estrutura: Madeira | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Energia: até 278 kWh/mês | Potência: 2,32 kWp | Paineis: 4x 580Wp | Microinversor: Deye de 2000W | Estrutura: Madeira | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22256,"Kit Gerador Energia Solar 1,65 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Sunova (Laje)","Energia: até 198 kWh/mês | Potência: 1,65 kWp | Paineis: 4x 550Wp | Microinversor: Deye de 2000W | Estrutura: Para Laje | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Energia: até 198 kWh/mês | Potência: 1,65 kWp | Paineis: 4x 550Wp | Microinversor: Deye de 2000W | Estrutura: Para Laje | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22258,"Kit Gerador Energia Solar 1,65 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Sunova (Madeira)","Energia: até 198 kWh/mês | Potência: 1,65 kWp | Paineis: 4x 550Wp | Microinversor: Deye de 2000W | Estrutura: Madeira | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Energia: até 198 kWh/mês | Potência: 1,65 kWp | Paineis: 4x 550Wp | Microinversor: Deye de 2000W | Estrutura: Madeira | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22260,"Kit Gerador Energia Solar 2,20 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Sunova (Laje)","Energia: até 264 kWh/mês | Potência: 2,20 kWp | Paineis: 4x 550Wp | Microinversor: Deye de 2000W | Estrutura: Para Laje | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Energia: até 264 kWh/mês | Potência: 2,20 kWp | Paineis: 4x 550Wp | Microinversor: Deye de 2000W | Estrutura: Para Laje | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22262,"Kit Gerador Energia Solar 2,20 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Sunova (Madeira)","Energia: até 264 kWh/mês | Potência: 2,20 kWp | Paineis: 4x 550Wp | Microinversor: Deye de 2000W | Estrutura: Madeira | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Energia: até 264 kWh/mês | Potência: 2,20 kWp | Paineis: 4x 550Wp | Microinversor: Deye de 2000W | Estrutura: Madeira | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22350,"Kit Gerador Energia Solar 1,78 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen - Estrutura Mini Trilho","Compre múltiplos p/ maiores potências |  Energia: até 214 kWh/mês | Potência: 1,78 kWp | Paineis: 3x 595Wp | Microinversor: Deye de 2000W | Estrutura: Selecionável | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 214 kWh/mês | Potência: 1,78 kWp | Paineis: 3x 595Wp | Microinversor: Deye de 2000W | Estrutura: Selecionável | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22356,"Kit Gerador Energia Solar 0,59 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen - Estrutura Para Solo","Compre múltiplos p/ maiores potências |  Energia: até 71 kWh/mês | Potência: 595 kWp | Paineis: 1x 595Wp | Microinversor: Deye de 2000W | Estrutura: Selecionável | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 71 kWh/mês | Potência: 595 kWp | Paineis: 1x 595Wp | Microinversor: Deye de 2000W | Estrutura: Selecionável | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22352,"Kit Gerador Energia Solar 0,59 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen - Estrutura Cerâmica","Compre múltiplos p/ maiores potências |  Energia: até 71 kWh/mês | Potência: 595 kWp | Paineis: 1x 595Wp | Microinversor: Deye de 2000W | Estrutura: Selecionável | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 71 kWh/mês | Potência: 595 kWp | Paineis: 1x 595Wp | Microinversor: Deye de 2000W | Estrutura: Selecionável | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22550,"Kit Gerador Energia Solar 1,74 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Metálica)","Energia: até 208 kWh/mês | Potência: 1,74 kWp | Paineis: 3x 580Wp | Microinversor: Deye de 2000W | Estrutura: Metálica | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Energia: até 208 kWh/mês | Potência: 1,74 kWp | Paineis: 3x 580Wp | Microinversor: Deye de 2000W | Estrutura: Metálica | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
