MuiStack-root href,MuiBox-root src,MuiTypography-root,MuiTypography-root 2,MuiTypography-root 4,notranslate,MuiButtonBase-root 3
https://portalb2b.neosolar.com.br/novo-pedido/produto/24049,,"Kit Nobreak Solar Híbrido Off-Grid UP5042 4,06kWp c/ Bateria de Lítio (24049)","Compre múltiplos p/ maiores potências |  Energia: até 491.400 kW/mês | Potência: 2,32 kWp | Painéis: 7x 585Wp | Tipo de Bateria: Lítio | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 220V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24032,,"Kit Energia Solar Híbrido Off-Grid UP5042 4,06kWp 20kWh c/ Bateria de Lítio","Compre múltiplos p/ maiores potências |  Energia: até 491.400kW/mês| Potência: 4,06 kWp | Painéis: 7x 585Wp | Tipo de Bateria: Lítio | Estrutura: Não | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 220 V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24047,,"Kit Nobreak Solar Híbrido Off-Grid UP8041 3,48 kWp c/ Bateria de Lítio (24047)","Compre múltiplos p/ maiores potências |  Energia: até 421.200 kW/mês | Potência: 3,48 kWp | Painéis: 6x 585Wp | Tipo de Bateria: Lítio | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 110V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/25177,,Kit Energia Solar Off Grid - 610Wp 100Ah/24V Lítio 2000W/220V Epever,"1x 610Wp Sunova | 1x 30A MPPT Epever | 1x 100Ah/25,6V Lítio Epever | 1x 2000W 220V Epever",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/25172,,Kit Energia Solar Off Grid - 610Wp 100Ah/24V Lítio 1000W/127V Ztroon,"1x 610Wp Sunova | 1x 30A MPPT Epever | 1x 100Ah/25,6V Lítio Epever | 1x 1000W 127V Ztroon",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/25173,,Kit Energia Solar Off Grid - 610Wp 100Ah/24V Lítio 1000W/220V Ztroon,"1x 610Wp Sunova | 1x 30A MPPT Epever | 1x 100Ah/25,6V Lítio Epever | 1x 1000W 220V Ztroon",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24039,,"Kit Energia Solar Híbrido Off-Grid UP5042 2,32kWp 10kWh c/ Bateria de Lítio (24039)","Compre múltiplos p/ maiores potências |  Energia: até 280.800 kW/mês | Potência: 2,32 kWp | Painéis: 4x 585Wp | Tipo de Bateria: Lítio | Estrutura: Não | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 220 V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24616,,"Kit de Energia Solar Nobreak c/ Inv-car - 3,05kWp 440Ah 48/220V (24616)",07x 435Wp LONGi |1x 3500W Inv-carregador Epever | 08x 220Ah/48V Chumbo - Freedom,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24614,,"Kit de Energia Solar Nobreak c/ Inv-car - 1,74kWp 220Ah 48/220V (24614)",04x 435Wp LONGi |1x 3500W Inv-carregador Epever | 04x 220Ah/48V Chumbo - Freedom,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24617,,"Kit de Energia Solar Nobreak c/ Inv-car - 1,74kWp 100Ah 48/220V Lítio",4x 435Wp Longi | 1x 100Ah/48V LÍtio Epever | 1x 3500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24613,,"Kit de Energia Solar Nobreak c/ Inv-car - 1,74kWp 220Ah 48/220V (24613)",04x 435Wp LONGi |1x 3500W Inv-carregador Epever | 04x 220Ah/48V Chumbo - Moura,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24622,,"Kit de Energia Solar Off Grid c/ Inv-car - 2,61kWp 880Ah 24/220V",6x 435Wp Longi | 8x 220Ah/12V Moura | 1x 3500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24438,,"Kit de Energia Solar Off Grid c/ Inv-car - 2,93kWp 660Ah 48/220V (24438)",5x 585Wp OSDA | 12x 220Ah/12V  Freedom | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24045,,"Kit Nobreak Solar Híbrido Off-Grid UP5042 2,34kWp c/ Bateria de Lítio (24045)","Compre múltiplos p/ maiores potências |  Energia: até 280.800 kW/mês | Potência: 2,32 kWp | Painéis: 4x 585Wp | Tipo de Bateria: Lítio | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 220V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/23489,,"Kit Nobreak Solar Híbrido Off-Grid UP8042 4,09 kWp c/ Bateria de Chumbo","Compre múltiplos p/ maiores potências |  Energia: até 491.400 kW/mês | Potência: 4,09 kWp | Painéis: 7x 585Wp | Tipo de Bateria: chumbo-ácida | Estrutura: Selecionável | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 220 V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/23472,,"Kit Energia Solar Híbrido Off-Grid UP5042 4,09kWp 20kWh c/ Bateria de Lítio","Compre múltiplos p/ maiores potências |  Energia: até 491.400kW/mês| Potência: 4,09 kWp | Painéis: 7x 585Wp | Tipo de Bateria: Lítio | Estrutura: Selecionável | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 220 V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/21749,,"Kit Nobreak Solar Híbrido Off-Grid UP6021 1,84kWp c/ Bateria de Chumbo","Compre múltiplos p/ maiores potências |  Energia: até 5.520 Wh/dia | Potência: 1,84 kWp | Painéis: 4x 460Wp | Tipo de Bateria: chumbo-ácida | Estrutura: Selecionável | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 110 V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/25200,,"Kit Energia Solar Off Grid - 2,44kWp 105Ah/48V Lítio 2000W/127V Epever",4x 610Wp Sunova | 1x 40A MPPT Epever | 2x 105Ah/48V Lítio Ztroon | 1x 2000W 127V Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/25201,,"Kit Energia Solar Off Grid - 2,44kWp 105Ah/48V Lítio 2000W/220V Epever",4x 610Wp Sunova | 1x 40A MPPT Epever | 2x 105Ah/48V Lítio Ztroon | 1x 2000W 220V Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/25197,,"Kit Energia Solar Off Grid - 1,22kWp 105Ah/48V Lítio 2000W/220V Epever",2x 610Wp Sunova | 1x 40A MPPT Epever | 1x 105Ah/48V Lítio Ztroon | 1x 2000W 220V Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/25196,,"Kit Energia Solar Off Grid - 1,22kWp 105Ah/48V Lítio 2000W/127V Epever",2x 610Wp Sunova | 1x 40A MPPT Epever | 1x 105Ah/48V Lítio Ztroon | 1x 2000W 127V Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/25198,,"Kit Energia Solar Off Grid - 1,74kWp 105Ah/48V Lítio 2000W/127V Epever",4x 435Wp Longi | 1x 40A MPPT Epever | 1x 105Ah/48V Lítio Ztroon | 1x 2000W 127V Epever,"R$ 9.864,46",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/25199,,"Kit Energia Solar Off Grid - 1,74kWp 105Ah/48V Lítio 2000W/220V Epever",4x 435Wp Longi | 1x 40A MPPT Epever | 1x 105Ah/48V Lítio Ztroon | 1x 2000W 220V Epever,"R$ 9.864,46",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22667,,Kit Energia Solar Off Grid s/ Inversor - 1.16kWp 440Ah 24V Chumbo (22667),2x 580Wp OSDA | 4x 220Ah/12V Chumbo Moura | 1x 40A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22678,,Kit Energia Solar Off Grid s/ Inversor - 580Wp 440Ah 12V Chumbo (22678),1x 580Wp OSDA | 2x 220Ah/12V Chumbo Moura | 1x 40A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22674,,Kit Energia Solar Off Grid s/ Inversor - 1.38kWp 220Ah 48V Chumbo (22674),3x 460Wp Sunova | 4x 220Ah/12V Chumbo Moura | 1x 30A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22648,,Kit Energia Solar Off Grid s/ Inversor - 1.98kWp 880Ah 24V Chumbo (22648),6x 330Wp OSDA | 8x 220Ah/12V Chumbo Moura | 1x 60A PWM Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22673,,Kit Energia Solar Off Grid s/ Inversor - 660Wp 440Ah 24V Chumbo (22673),2x 330Wp OSDA | 4x 220Ah/12V Chumbo Moura | 1x 30A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22670,,Kit Energia Solar Off Grid s/ Inversor - 330Wp 220Ah 12V Chumbo (22670),1x 330Wp OSDA | 1x 220Ah/12V Chumbo Moura | 1x 30A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22688,,Kit Energia Solar Off Grid s/ Inversor - 2.32kWp 200Ah 48V Lítio (22688),4x 580Wp OSDA | 2x 100Ah/48V Lítio Epever | 1x 40A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22687,,Kit Energia Solar Off Grid s/ Inversor - 1.16kWp 200Ah 48V Lítio (22687),2x 580Wp OSDA | 2x 100Ah/48V Lítio Epever | 1x 30A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22647,,Kit Energia Solar Off Grid s/ Inversor - 1.65kWp 660Ah 24V Chumbo (22647),5x 330Wp OSDA | 6x 220Ah/12V Chumbo Moura | 1x 60A PWM Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24811,,"Kit de Energia Solar Off Grid c/ Inv-car - 5,22kWp 500Ah 48/220V Litio (24811)",12x 435Wp Longi | 5x 100Ah/48V LÍtio Ztroon | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24552,,"Kit de Energia Solar Nobreak c/ Inv-car - 2,17kWp 100Ah 48/220V Lítio",5x 435Wp Longi | 1x 100Ah/48V LÍtio Epever | 1x 5500W Inv-carregador Epever | Nobreak,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24808,,"Kit de Energia Solar Nobreak c/ Inv-car - 2,18kWp 100Ah 48/220V Litio (24808)",5x 435Wp Longi | 1x 100Ah/48V LÍtio Ztroon | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24774,,"Kit de Energia Solar Off Grid c/ Inv-car - 2,44kWp 100Ah 24/220V Lítio (24774)","4x 610Wp Sunova | 4x 100Ah/25,6V LÍtio Epever | 1x 3500W Inv-carregador Epever",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24814,,"Kit de Energia Solar Off Grid c/ Inv-car - 6,1kWp 100Ah 48/220V Lítio (24814)",10x 610Wp Sunova | 5x 100Ah/48V LÍtio Ztroon | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24812,,"Kit de Energia Solar Off Grid c/ Inv-car - 2,44kWp 100Ah 48/220V Lítio (24812)",4x 610Wp Sunova | 1x 100Ah/48V LÍtio Ztroon | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24809,,"Kit de Energia Solar Off Grid c/ Inv-car - 1,74kWp 200Ah 48/220V Litio (24809)",4x 435Wp Longi | 2x 100Ah/48V LÍtio Ztroon | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24037,,"Kit Energia Solar Híbrido Off-Grid UP5042 3,48kWp 15kWh c/ Bateria de Lítio (24037)","Compre múltiplos p/ maiores potências |  Energia: até 421.200 kW/mês| Potência: 3,48 kWp | Painéis: 6x 585Wp | Tipo de Bateria: Lítio | Estrutura: Não | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 220 V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24446,,"Kit de Energia Solar Nobreak c/ Inversor Carregador - 3,48kWp 440Ah 48/220V (24446)",08x 435Wp LONGi |1x 5500W Inv-carregador Epever | 08x 220Ah/48V Chumbo Freedom,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24623,,"Kit de Energia Solar Off Grid c/ Inv-car - 2,61kWp 880Ah 24/220V",6x 435Wp Longi | 8x 220Ah/12V Freedom | 1x 3500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24813,,"Kit de Energia Solar Off Grid c/ Inv-car - 1,83kWp 100Ah 48/220V Lítio (24813)",3x 610Wp Sunova | 2x 100Ah/48V LÍtio Ztroon | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24768,,"Kit de Energia Solar Nobreak c/ Inv-car - 4,27kWp 220Ah 24/220V (24768)",7x 610Wp Sunova | 1x 3500W Inv-carregador Epever | Nobreak | 14x 220Ah/12V Freedom,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24759,,"Kit de Energia Solar Nobreak c/ Inv-car - 3,05kWp 220Ah 48/220V (24759)",5x 610Wp Sunova | 1x 5500W Inv-carregador Epever | Nobreak | 12x 220Ah/12V Freedom,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24766,,"Kit de Energia Solar Nobreak c/ Inv-car - 2,44kWp 220Ah 24/220V (24766)",4x 610Wp Sunova | 1x 3500W Inv-carregador Epever | Nobreak | 8x 220Ah/12V Freedom,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24761,,"Kit de Energia Solar Off Grid c/ Inv-car - 1,83kWp 100Ah 48/220V Lítio (24761)",3x 610Wp Sunova | 2x 100Ah/48V LÍtio Epever | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24618,,"Kit de Energia Solar Nobreak c/ Inv-car - 3,05kWp 200Ah 48/220V Lítio (24618)",7x 435Wp Longi | 2x 100Ah/48V LÍtio Epever | 1x 3500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24548,,"Kit de Energia Solar Nobreak c/ Inv-car - 2,34kWp 100Ah 48/220V Lítio",4x 585Wp OSDA | 1x 100Ah/48V LÍtio Epever | 1x 5500W Inv-carregador Epever | Nobreak,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24550,,"Kit de Energia Solar Off Grid c/ Inv-car - 2,93kWp 300Ah 48/220V Lítio",5x 585Wp OSDA | 3x 100Ah/48V LÍtio Epever | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24038,,"Kit Energia Solar Híbrido Off-Grid UP8041 3,48kWp c/ Bateria de Chumbo (24038)","Compre múltiplos p/ maiores potências |  Energia: até 421.200 kW/mês | Potência: 3,48 kWp | Painéis: 6x 585Wp | Tipo de Bateria: Chumbo-ácido | Estrutura: Não | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 110/120 V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24048,,"Kit Nobreak Solar Híbrido Off-Grid UP5042 4,06 kWp c/ Bateria de Chumbo (24048)","Compre múltiplos p/ maiores potências |  Energia: até 491.400 kW/mês  | Potência: 4,06 kWp | Painéis: 7x 585Wp | Tipo de Bateria: chumbo-ácida | Estrutura: Não | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 220 V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24051,,"Kit Nobreak Solar Híbrido Off-Grid UP8042 2,90kWp c/ Bateria de Lítio (24051)","Compre múltiplos p/ maiores potências |  Energia: até 351.000 kW/mês | Potência: 2,90 kWp | Painéis: 5x 585Wp | Tipo de Bateria: Lítio | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 220V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24053,,"Kit Nobreak Solar Híbrido Off-Grid UP5042 3,51 kWp c/ Bateria de Chumbo (24053)","Compre múltiplos p/ maiores potências |  Energia: até 421.200 kW/mês | Potência: 3,48 kWp | Painéis: 6x 585Wp | Tipo de Bateria: chumbo-ácida | Estrutura: Não | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 220 V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24033,,"Kit Energia Solar Híbrido Off-Grid UP8042 4,06kWp c/ Bateria de Chumbo (24033)","Compre múltiplos p/ maiores potências |  Energia: até 491.400 kW/mês | Potência: 4,06 kWp | Painéis: 7x 585Wp | Tipo de Bateria: chumbo-ácida | Estrutura: Não | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 220 V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24056,,"Kit Nobreak Solar Híbrido Off-Grid UP8041 2,34 kWp c/ Bateria de Chumbo (24056)","Compre múltiplos p/ maiores potências |  Energia: até 280.800 kW/mês | Potência: 2,32 kWp | Painéis: 4x 585Wp | Tipo de Bateria: chumbo-ácida | Estrutura: Não | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 110 V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24035,,"Kit Energia Solar Híbrido Off-Grid UP8042 4,06kWp 25kWh c/ Bateria de Lítio (24035)","Compre múltiplos p/ maiores potências |  Energia: até 491.400 kW/mês | Potência: 4,06 kWp | Painéis: 7x 585Wp | Tipo de Bateria: Lítio | Estrutura: Não | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 220 V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22683,,Kit Energia Solar Off Grid s/ Inversor - 2.32kWp 660Ah 48V Chumbo (22683),4x 580Wp OSDA | 12x 220Ah/12V Chumbo Moura | 1x 40A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24308,,Kit Energia Solar Off Grid s/ Inversor - 560Wp 220Ah 24V Chumbo (22653),2x 280Wp OSDA | 2x 220Ah/12V Chumbo Moura | 1x 20A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/23925,,Kit Energia Solar Off Grid s/ Inversor - 320Wp 240Ah / 220Ah 12V Estacionária (23925),2x 160Wp Ztroon| 1x Bateria Estácionaria 12V 240Ah / 220Ah  | 1x 20A PWM Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24317,,Kit Energia Solar Off Grid s/ Inversor - 160Wp 165Ah / 150Ah 12V Estacionária (24317),1x 160Wp Ztroon | 1x Bateria Estácionaria 12V 165Ah / 150Ah  | 1x 10A PWM Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/23931,,Kit Energia Solar Off Grid s/ Inversor - 320Wp 240Ah / 220Ah 12V Estacionária (23931),2x 160Wp Ztroon | 1x Bateria Estácionaria 12V 240Ah / 220Ah  | 1x 20A PWM Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/23935,,Kit Energia Solar Off Grid s/ Inversor - 960Wp 240Ah / 220Ah 12V Estacionária (23935),6x 160Wp Ztroon | 3x Bateria Estácionaria 12V 240Ah / 220Ah  | 1x 60A PWM Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/23934,,Kit Energia Solar Off Grid s/ Inversor - 800Wp 240Ah / 220Ah 12V Estacionária (23934),5x 160Wp Ztroon | 3x Bateria Estácionaria 12V 240Ah / 220Ah  | 1x 45A PWM Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/23922,,Kit Energia Solar Off Grid s/ Inversor - 60Wp 115/105h 12V Estacionária (23922),1x 60Wp Ztroon| 1x 115 / 105Ah 12V  | 1x 10A PWM Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22636,,Kit Energia Solar Off Grid s/ Inversor - 330Wp 150Ah 24V Chumbo (22636),1x 330Wp OSDA | 2x 150Ah/12V Chumbo Fulguris | 1x 10A PWM Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22641,,Kit Energia Solar Off Grid s/ Inversor - 990Wp 440Ah 24V Chumbo (22641),3x 330Wp OSDA | 4x 220Ah/12V Chumbo Moura | 1x 30A PWM Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22639,,Kit Energia Solar Off Grid s/ Inversor - 660Wp 220Ah 24V Chumbo (22639),2x 330Wp OSDA | 2x 220Ah/12V Chumbo Moura | 1x 20A PWM Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22644,,Kit Energia Solar Off Grid s/ Inversor - 1.32kWp 660Ah 24V Chumbo (22644),4x 330Wp OSDA | 6x 220Ah/12V Chumbo Moura | 1x 45A PWM Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22662,,Kit Energia Solar Off Grid s/ Inversor - 660Wp 440Ah 24V Chumbo (22662),2x 330Wp OSDA | 4x 220Ah/12V Chumbo Moura | 1x 30A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22661,,Kit Energia Solar Off Grid s/ Inversor - 660Wp 220Ah 24V Chumbo (22661),2x 330Wp OSDA | 2x 220Ah/12V Chumbo Moura | 1x 30A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22650,,Kit Energia Solar Off Grid s/ Inversor - 280Wp 440Ah 12V Chumbo (22650),1x 280Wp OSDA | 2x 220Ah/12V Chumbo Moura | 1x 20A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22632,,Kit Energia Solar Off Grid s/ Inversor - 660Wp 220Ah 24V Chumbo (22632),2x 330Wp OSDA | 2x 220Ah/12V Chumbo Moura | 1x 20A PWM Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22664,,Kit Energia Solar Off Grid s/ Inversor - 560Wp 660Ah 12V Chumbo (22664),2x 280Wp OSDA | 3x 220Ah/12V Chumbo Moura | 1x 40A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24434,,"Kit de Energia Solar Nobreak c/ Inv-car - 2,34kWp 220Ah 48/220V (24434)",4x 585Wp OSDA | 4x 220Ah/12V  Freedom | 1x 5500W Inv-carregador Epever | Nobreak,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24625,,"Kit de Energia Solar Off Grid c/ Inv-car - 2,18kWp 400Ah 24/220V Lítio","5x 435Wp Longi | 4x 100Ah/25,6V LÍtio Epever | 1x 3500W Inv-carregador Epever",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24447,,"Kit de Energia Solar Off Grid c/ Inversor Carregador - 2,61kWp 660Ah 48/220V (24447)",06x 435Wp LONGi | 1x 5500W Inv-carregador Epever | 12x 220Ah/48V Chumbo Moura,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24619,,"Kit de Energia Solar Off Grid c/ Inv-car - 2,61kWp 300Ah 48/220V Lítio (24619)",6x 435Wp Longi | 3x 100Ah/48V LÍtio Epever | 1x 3500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24621,,"Kit de Energia Solar Nobreak c/ Inv-car - 1,74kWp 220Ah 24/220V",4x 435Wp Longi | 2x 220Ah/12V  Freedom | 1x 3500W Inv-carregador Epever | Nobreak,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24433,,"Kit de Energia Solar Nobreak c/ Inv-car - 2,34kWp 220Ah 48/220V (24433)",4x 585Wp OSDA | 4x 220Ah/12V  Moura | 1x 5500W Inv-carregador Epever | Nobreak,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24762,,"Kit de Energia Solar Off Grid c/ Inv-car - 6,1kWp 100Ah 48/220V Lítio (24762)",10x 610Wp Sunova | 5x 100Ah/48V LÍtio Epever | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24036,,"Kit Energia Solar Híbrido Off-Grid UP8042 3,48kWp 15kWh c/ Bateria de Lítio (24036)","Compre múltiplos p/ maiores potências |  Energia: até 421.200 kW/mês | Potência: 3,48 kWp | Painéis: 6x 585Wp | Tipo de Bateria: Lítio | Estrutura: Não | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 220 V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/23477,,"Kit Energia Solar Híbrido Off-Grid UP5042 3,51kWp 15kWh c/ Bateria de Lítio","Compre múltiplos p/ maiores potências |  Energia: até 421.200 kW/mês| Potência: 3,51 kWp | Painéis: 6x 585Wp | Tipo de Bateria: Lítio | Estrutura: Selecionável | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 220 V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/23478,,"Kit Energia Solar Híbrido Off-Grid UP8041 3,51kWp c/ Bateria de Chumbo","Compre múltiplos p/ maiores potências |  Energia: até 421.200 kW/mês | Potência: 3,51 kWp | Painéis: 6x 585Wp | Tipo de Bateria: Chumbo-ácido | Estrutura: Selecionável | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 110/120 V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/23480,,"Kit Energia Solar Híbrido Off-Grid UP8041 2,34kWp 10kWh c/ Bateria de Lítio","Compre múltiplos p/ maiores potências |  Energia: até 280.800 kW/mês | Potência: 2,34 kWp | Painéis: 4x 585 Wp | Tipo de Bateria: Lítio | Estrutura: Selecionável | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 110 V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/23588,,"Kit Energia Solar Híbrido Off-Grid UP8041 2,34kWp 15kWh c/ Bateria de Lítio","Compre múltiplos p/ maiores potências |  Energia: até 280.800 kW/mês | Potência: 2,34 kWp | Painéis: 4x 585Wp | Tipo de Bateria: Lítio | Estrutura: Selecionável | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 110 V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/23490,,"Kit Nobreak Solar Híbrido Off-Grid UP8042 2,92kWp c/ Bateria de Lítio","Compre múltiplos p/ maiores potências |  Energia: até 351.000 kW/mês | Potência: 2,92 kWp | Painéis: 5x 585Wp | Tipo de Bateria: Lítio | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 220V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/23485,,"Kit Nobreak Solar Híbrido Off-Grid UP8042 2,34 kWp c/ Bateria de Chumbo","Compre múltiplos p/ maiores potências |  Energia: até 280.800 kW/mês  | Potência: 2,34 kWp | Painéis: 4x 585Wp | Tipo de Bateria: chumbo-ácida | Estrutura: Selecionável | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 220 V",,,Indisponível
